M;4444;F;2019-10-25;29;6;1;;403;2022-02-15;;Prenha;07/03/2022
M;5618;F;2020-10-19;29;6;2;;350;2022-02-15;;Prenha;07/03/2022
M;5737;F;2020-04-22;29;6;2;;380;2022-02-15;;Prenha;07/03/2022
M;5733;F;2019-10-25;29;6;2;;392;2022-02-15;;Prenha;07/03/2022
M;5736;F;2019-04-28;29;6;2;;441;2022-02-15;;Prenha;07/03/2022
M;5686;F;2020-04-22;29;6;2;;363;2022-02-15;;Prenha;21/03/2022
M;5740;F;2020-04-22;29;6;2;;390;2022-02-15;;Prenha;21/03/2022
M;5602;F;2019-10-25;29;6;2;;400;2022-02-15;;Prenha;21/03/2022
M;4366;F;2020-04-22;29;6;1;;367;2022-02-15;;Prenha;21/03/2022
M;835;F;2019-10-25;29;6;1;;395;2022-02-15;;Prenha;21/03/2022
M;4714;F;2019-10-25;29;6;1;;407;2022-02-15;;Prenha;21/03/2022
M;5943;F;2020-10-19;29;6;1;;340;2022-02-15;;Prenha;21/03/2022
M;5889;F;2020-10-19;29;6;1;;302;2022-02-15;;Prenha;21/03/2022
M;5894;F;2020-10-19;29;6;1;;316;2022-02-15;;Prenha;21/03/2022
M;2849;F;2020-10-19;29;6;1;;328;2022-02-15;;Prenha;21/03/2022
M;5867;F;2020-04-22;29;6;1;;370;2022-02-15;;Prenha;21/03/2022
M;5802;F;2020-04-22;29;6;1;;383;2022-02-15;;Prenha;21/03/2022
M;4808;F;2019-10-25;29;6;1;;410;2022-02-15;;Prenha;21/03/2022
M;1801;F;2020-10-19;29;6;3;;347;2022-02-15;;Prenha;21/03/2022
M;6479;F;2020-10-19;29;6;3;;355;2022-02-15;;Prenha;21/03/2022
M;3145;F;2020-04-22;29;6;3;;362;2022-02-15;;Prenha;21/03/2022
M;2199;F;2020-04-22;29;6;3;;363;2022-02-15;;Prenha;21/03/2022
M;6517;F;2020-04-22;29;6;3;;367;2022-02-15;;Prenha;21/03/2022
M;3695;F;2020-04-22;29;6;3;;377;2022-02-15;;Prenha;21/03/2022
M;3152;F;2020-04-22;29;6;3;;378;2022-02-15;;Prenha;21/03/2022
M;3155;F;2020-10-19;29;6;3;;318;2022-02-15;;Prenha;21/03/2022
M;3959;F;2020-10-19;29;6;3;;351;2022-02-15;;Prenha;21/03/2022
M;5864;F;2020-10-19;29;6;1;;325;2022-02-15;;Prenha;21/03/2022
M;5742;F;2019-10-25;29;6;2;;405;2022-02-15;;Prenha;21/03/2022
M;4490;F;2019-04-28;29;6;1;;426;2022-02-15;;Prenha;21/03/2022
M;4678;F;2020-04-22;29;6;1;;383;2022-02-15;;Prenha;21/03/2022
M;7662;F;2020-10-19;29;6;1;;337;2022-02-15;;Prenha;21/03/2022
M;3979;F;2020-10-19;29;6;1;;360;2022-02-15;;Prenha;21/03/2022
M;5130;F;2020-10-19;29;6;1;;341;2022-02-15;;Prenha;21/03/2022
M;5023;F;2020-10-19;29;6;1;;343;2022-02-15;;Prenha;21/03/2022
M;7939;F;2020-10-19;29;6;1;;352;2022-02-15;;Prenha;21/03/2022
M;7454;F;2020-10-19;29;6;1;;357;2022-02-15;;Prenha;21/03/2022
M;5817;F;2020-04-22;29;6;1;;366;2022-02-15;;Prenha;21/03/2022
M;7494;F;2020-10-19;29;6;1;;358;2022-02-15;;Prenha;21/03/2022
M;5886;F;2020-10-19;29;6;1;;358;2022-02-15;;Prenha;21/03/2022
M;5231;F;2020-04-22;29;6;1;;362;2022-02-15;;Prenha;21/03/2022
M;5819;F;2020-10-19;29;6;1;;309;2022-02-15;;Prenha;21/03/2022
