M;2766;M;2021-03-18;1;5;;;253;2022-02-15;;;
M;2771;M;2021-08-14;1;5;;;215;2022-02-15;;;
M;2775;M;2021-08-14;1;5;;;200;2022-02-15;;;
M;2778;M;2021-08-14;1;5;;;217;2022-02-15;;;
M;2779;M;2021-03-18;1;5;;;288;2022-02-15;;;
M;2780;M;2021-03-18;1;5;;;261;2022-02-15;;;
M;7061;M;2020-10-13;1;5;;;234;2022-02-15;;;
M;2033;M;2021-03-18;25;5;;;266;2022-02-15;;;
M;2060;M;2021-08-14;25;5;;;235;2022-02-15;;;
M;2064;M;2021-08-14;25;5;;;173;2022-02-15;;;
M;2781;M;2021-03-18;25;5;;;258;2022-02-15;;;
